baseline,level,model_seed,probe_seed,fit_examples,observer_layer,accuracy,balanced_accuracy,ce,represented_classes,balanced_majority_accuracy
shuffled_labels,3,0,12345,64,8,0.0771484375,0.06527811572755231,14.860536575317383,16,0.0625
shuffled_labels,3,0,12345,128,0,0.0745849609375,0.06444109187044034,10.293600082397461,16,0.0625
shuffled_labels,3,0,12345,128,1,0.0693359375,0.06119799083739903,26.387943267822266,16,0.0625
shuffled_labels,3,0,12345,128,2,0.0736083984375,0.06137919577140079,20.170888900756836,16,0.0625
shuffled_labels,3,0,12345,128,3,0.0728759765625,0.06158394727009323,18.959373474121094,16,0.0625
shuffled_labels,3,0,12345,128,4,0.0738525390625,0.061031426820445954,18.140377044677734,16,0.0625
shuffled_labels,3,0,12345,128,5,0.0732421875,0.06071895829375432,18.029102325439453,16,0.0625
shuffled_labels,3,0,12345,128,6,0.0697021484375,0.058670199475438285,17.876850128173828,16,0.0625
shuffled_labels,3,0,12345,128,7,0.0692138671875,0.058852312392663475,17.82003402709961,16,0.0625
shuffled_labels,3,0,12345,128,8,0.068603515625,0.05751908261719195,17.69076156616211,16,0.0625
shuffled_labels,3,0,12345,256,0,0.078857421875,0.06273699627832302,6.8084397315979,16,0.0625
shuffled_labels,3,0,12345,256,1,0.0745849609375,0.06467373704833626,15.230108261108398,16,0.0625
shuffled_labels,3,0,12345,256,2,0.0704345703125,0.05853034567424154,14.852055549621582,16,0.0625
shuffled_labels,3,0,12345,256,3,0.0750732421875,0.06222305364297286,15.729372024536133,16,0.0625
shuffled_labels,3,0,12345,256,4,0.0733642578125,0.05967386905667202,15.533966064453125,16,0.0625
shuffled_labels,3,0,12345,256,5,0.0738525390625,0.060406876605741386,15.729405403137207,16,0.0625
shuffled_labels,3,0,12345,256,6,0.0704345703125,0.05697790132078692,15.825952529907227,16,0.0625
shuffled_labels,3,0,12345,256,7,0.0709228515625,0.05748292001946803,15.805574417114258,16,0.0625
shuffled_labels,3,0,12345,256,8,0.0694580078125,0.056607413270448464,15.77698802947998,16,0.0625
shuffled_labels,3,0,12345,512,0,0.092529296875,0.06317521512146408,4.086296081542969,16,0.0625
shuffled_labels,3,0,12345,512,1,0.0732421875,0.058549894579127695,12.696456909179688,16,0.0625
shuffled_labels,3,0,12345,512,2,0.077880859375,0.0637329166332476,13.80931282043457,16,0.0625
shuffled_labels,3,0,12345,512,3,0.075927734375,0.060764714214676135,14.214935302734375,16,0.0625
shuffled_labels,3,0,12345,512,4,0.0758056640625,0.06052789536925949,14.175028800964355,16,0.0625
shuffled_labels,3,0,12345,512,5,0.0760498046875,0.06015043772993457,13.94520378112793,16,0.0625
shuffled_labels,3,0,12345,512,6,0.0771484375,0.06072593880678773,14.315402030944824,16,0.0625
shuffled_labels,3,0,12345,512,7,0.0760498046875,0.06129547419544523,14.670368194580078,16,0.0625
shuffled_labels,3,0,12345,512,8,0.0731201171875,0.06031174420077824,14.345874786376953,16,0.0625
shuffled_labels,3,0,12345,1024,0,0.099609375,0.061170796475942216,3.105445384979248,16,0.0625
shuffled_labels,3,0,12345,1024,1,0.0758056640625,0.0630771080665086,7.336586952209473,16,0.0625
shuffled_labels,3,0,12345,1024,2,0.07275390625,0.06307479563306309,11.086252212524414,16,0.0625
shuffled_labels,3,0,12345,1024,3,0.074462890625,0.06478312230062416,12.81212043762207,16,0.0625
shuffled_labels,3,0,12345,1024,4,0.075927734375,0.06539394167126107,14.855224609375,16,0.0625
shuffled_labels,3,0,12345,1024,5,0.078125,0.06814864508272321,15.699835777282715,16,0.0625
shuffled_labels,3,0,12345,1024,6,0.0777587890625,0.06498160894150987,16.39090347290039,16,0.0625
shuffled_labels,3,0,12345,1024,7,0.0771484375,0.06395379111366824,16.92216682434082,16,0.0625
shuffled_labels,3,0,12345,1024,8,0.079833984375,0.06815776767042594,17.60788345336914,16,0.0625
shuffled_labels,3,0,12345,2048,0,0.1019287109375,0.06003539864148066,2.802422285079956,16,0.0625
shuffled_labels,3,0,12345,2048,1,0.069580078125,0.05855748393164456,4.218677043914795,16,0.0625
shuffled_labels,3,0,12345,2048,2,0.07470703125,0.06457113463628808,5.135326385498047,16,0.0625
shuffled_labels,3,0,12345,2048,3,0.07275390625,0.06480852542107493,5.647766590118408,16,0.0625
shuffled_labels,3,0,12345,2048,4,0.0701904296875,0.06173608567220299,5.987115383148193,16,0.0625
shuffled_labels,3,0,12345,2048,5,0.0740966796875,0.06684275649066337,6.189727306365967,16,0.0625
